label,text
ham,"Також знайдіть будь-які запальнички, які можете знайти"
ham,"Вибачте, я не можу вам допомогти."
ham,"Крихітко, мені потрібна твоя порада"
ham,"Я піду близько четвертої, добре?"
ham,Приходьте до медичного коледжу о 19:00 ......передайте так
ham,K:)k..це добре:)коли ти збираєшся?
ham,I can make lasagna for you... vodka...
ham,"ПРИВІТ, КЕЙТ, МОЖЕШ ДАТИ МЕНІ КІЛЬЦЕ Якнайшвидше XXX"
ham,"Хто були ці люди? Ви були в турі? Я думав, ти робиш той диван, який ти мені надіслав? Ваш цікавий цукор"
ham,"Ні, але ти сказав мені, що йдеш, перш ніж напитися!"
ham,"Він злякався. Він надіслав мені повідомлення, що запізниться і подзвонить мені, а потім я не почув від нього жодного слова"
spam,"Щиро вітаю! Завдяки хорошому другові ви ВИГРАЛИ різдвяний приз у розмірі £2000. 2 подати заявку легко, просто зателефонуйте 08718726978 ЗАРАЗ! Лише 10 пенсів за хвилину. БТ-національний курс"
ham,Я завжди шукаю привід бути в місті.
ham,"Так, я все ще п’ю каву зі своєю дружиною... Моя дівчина їхала, вона мене підвезе..."
ham,"О берег, ти їдеш автобусом?"
ham,So u gonna get deus ex?
ham,Я надішлю їх на вашу електронну пошту. Ви не проти &lt;#&gt;  разів на ніч?
spam,"44 7732584351, Ви бажаєте новий кольоровий телефон Nokia 3510i з доставкою завтра? 300 безкоштовних хвилин на будь-який мобільний + 100 безкоштовних SMS + безкоштовна відповідь із відеокамери або телефонуйте за номером 08000930705."
